date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,y_true,y_pred,residual
2018-11-01 07:15:00,3.6,0.0,0.0,66.09,100.0,26100,Weekday,Thursday,Light_Load,3.17,3.134406089782715,0.035593910217285085
2018-11-01 07:45:00,5.04,0.0,0.0,66.6,100.0,27900,Weekday,Thursday,Light_Load,4.5,4.545289516448975,-0.04528951644897461
2018-11-01 08:00:00,4.79,0.0,0.0,70.71,100.0,28800,Weekday,Thursday,Light_Load,4.79,4.783024311065674,0.006975688934326207
2018-11-01 08:15:00,30.06,0.0,0.02,84.38,100.0,29700,Weekday,Thursday,Light_Load,47.27,47.1976318359375,0.07236816406250313
2018-11-01 08:30:00,69.55,0.0,0.05,83.73,100.0,30843,Weekday,Thursday,Light_Load,106.49,106.60871124267578,-0.11871124267578637
2018-11-01 08:45:00,62.82,0.0,0.05,86.97,100.0,31500,Weekday,Thursday,Light_Load,110.7,110.63075256347656,0.06924743652344034
2018-11-01 09:00:00,31.18,0.0,0.03,91.58,100.0,32400,Weekday,Thursday,Light_Load,71.1,71.22027587890625,-0.12027587890625568
2018-11-01 09:15:00,32.94,0.0,0.03,89.15,100.0,33300,Weekday,Thursday,Medium_Load,64.84,64.80791473388672,0.03208526611328466
2018-11-01 09:30:00,25.02,0.0,0.02,90.13,100.0,34200,Weekday,Thursday,Medium_Load,52.06,52.11574935913086,-0.0557493591308571
2018-11-01 09:45:00,28.55,0.0,0.02,88.3,100.0,35100,Weekday,Thursday,Medium_Load,53.71,53.550052642822266,0.15994735717773523
2018-11-01 10:00:00,35.68,0.0,0.03,87.94,100.0,36000,Weekday,Thursday,Medium_Load,65.92,65.99781036376953,-0.07781036376952954
2018-11-01 10:15:00,28.84,0.0,0.03,89.67,100.0,36900,Weekday,Thursday,Maximum_Load,58.43,58.2846794128418,0.14532058715820284
2018-11-01 10:30:00,26.24,0.0,0.03,90.7,100.0,37800,Weekday,Thursday,Maximum_Load,56.52,56.50019454956055,0.01980545043945625
2018-11-01 10:45:00,44.86,0.0,0.04,86.65,100.0,38700,Weekday,Thursday,Maximum_Load,77.87,77.7748794555664,0.0951205444335983
2018-11-01 11:00:00,55.4,0.0,0.05,88.29,100.0,39600,Weekday,Thursday,Maximum_Load,104.18,104.1546859741211,0.02531402587891307
2018-11-01 11:15:00,47.12,0.0,0.04,87.42,100.0,40500,Weekday,Thursday,Maximum_Load,84.82,84.90911865234375,-0.08911865234375682
2018-11-01 11:30:00,54.22,0.0,0.05,88.41,100.0,41400,Weekday,Thursday,Maximum_Load,102.6,102.57139587402344,0.028604125976556816
2018-11-01 11:45:00,55.33,0.0,0.05,90.06,100.0,42300,Weekday,Thursday,Maximum_Load,114.66,114.66085815429688,-0.0008581542968784106
2018-11-01 12:00:00,46.15,0.29,0.04,88.86,100.0,43200,Weekday,Thursday,Maximum_Load,89.42,89.45878601074219,-0.038786010742185795
2018-11-01 12:15:00,0.0,18.04,0.0,100.0,32.78,44100,Weekday,Thursday,Medium_Load,6.26,6.208119869232178,0.05188013076782205
2018-11-01 12:30:00,0.0,17.42,0.0,100.0,34.68,45000,Weekday,Thursday,Medium_Load,6.44,6.3553242683410645,0.08467573165893594
2018-11-01 12:45:00,0.0,16.6,0.0,100.0,34.39,45900,Weekday,Thursday,Medium_Load,6.08,6.053669452667236,0.026330547332763743
2018-11-01 13:00:00,0.0,16.92,0.0,100.0,33.67,46800,Weekday,Thursday,Medium_Load,6.05,6.023849010467529,0.026150989532470525
2018-11-01 13:15:00,22.0,5.72,0.02,91.42,99.34,47700,Weekday,Thursday,Medium_Load,49.64,49.72016906738281,-0.08016906738281193
2018-11-01 13:30:00,60.37,0.0,0.05,87.79,100.0,48600,Weekday,Thursday,Medium_Load,110.66,110.71432495117188,-0.05432495117187841
2018-11-01 14:00:00,60.34,0.0,0.05,85.21,100.0,50400,Weekday,Thursday,Medium_Load,98.24,98.45809173583984,-0.21809173583984887
2018-11-01 14:15:00,43.67,0.0,0.04,90.06,100.0,51300,Weekday,Thursday,Medium_Load,90.47,90.55250549316406,-0.08250549316406364
2018-11-01 14:30:00,53.96,0.0,0.05,90.37,100.0,52200,Weekday,Thursday,Medium_Load,113.9,113.90203857421875,-0.0020385742187443157
2018-11-01 14:45:00,47.05,0.0,0.04,86.94,100.0,53100,Weekday,Thursday,Medium_Load,82.8,82.89087677001953,-0.09087677001953409
2018-11-01 16:00:00,33.44,0.0,0.03,86.37,100.0,57600,Weekday,Thursday,Medium_Load,57.31,57.29619216918945,0.013807830810549149
2018-11-01 16:15:00,33.73,0.0,0.03,86.81,100.0,58500,Weekday,Thursday,Medium_Load,59.0,58.98545837402344,0.0145416259765625
2018-11-01 16:45:00,31.86,0.0,0.03,88.22,100.0,60300,Weekday,Thursday,Medium_Load,59.69,59.6358757019043,0.05412429809570085
2018-11-01 17:00:00,19.48,0.0,0.02,93.02,100.0,61200,Weekday,Thursday,Medium_Load,49.36,49.21845626831055,0.14154373168945256
2018-11-01 17:15:00,23.29,0.0,0.02,91.31,100.0,62100,Weekday,Thursday,Maximum_Load,52.16,52.09711837768555,0.06288162231444971
2018-11-01 17:45:00,4.9,0.32,0.02,99.1,100.0,63900,Weekday,Thursday,Maximum_Load,36.25,36.000213623046875,0.249786376953125
2018-11-01 18:00:00,4.57,0.68,0.01,98.91,99.98,64800,Weekday,Thursday,Maximum_Load,30.74,29.86852264404297,0.8714773559570297
2018-11-01 18:15:00,4.46,3.74,0.01,96.46,97.47,65700,Weekday,Thursday,Maximum_Load,16.31,16.493343353271484,-0.18334335327148565
2018-11-01 18:30:00,0.0,11.16,0.0,100.0,32.91,66600,Weekday,Thursday,Maximum_Load,3.89,3.9049594402313232,-0.014959440231323118
2018-11-01 18:45:00,0.0,18.47,0.0,100.0,20.25,67500,Weekday,Thursday,Maximum_Load,3.82,3.866581439971924,-0.04658143997192399
2018-11-01 18:45:00,0.0,18.47,0.0,100.0,20.25,67500,Weekday,Thursday,Maximum_Load,3.82,3.866581439971924,-0.04658143997192399
2018-11-01 19:00:00,0.0,18.4,0.0,100.0,20.68,68400,Weekday,Thursday,Maximum_Load,3.89,3.948516607284546,-0.058516607284545774
2018-11-01 19:15:00,0.0,18.18,0.0,100.0,20.72,70007,Weekday,Thursday,Maximum_Load,3.85,3.900066375732422,-0.050066375732421786
2018-11-01 19:30:00,0.0,18.25,0.0,100.0,20.85,70200,Weekday,Thursday,Maximum_Load,3.89,3.9400506019592285,-0.05005060195922839
2018-11-01 19:45:00,0.0,18.18,0.0,100.0,20.92,71100,Weekday,Thursday,Maximum_Load,3.89,3.9350249767303467,-0.045024976730346555
2018-11-01 20:00:00,0.0,18.11,0.0,100.0,20.79,72000,Weekday,Thursday,Maximum_Load,3.85,3.8950397968292236,-0.045039796829223544
2018-11-01 20:15:00,0.0,17.96,0.0,100.0,20.96,73238,Weekday,Thursday,Medium_Load,3.85,3.8877651691436768,-0.03776516914367667
2018-11-01 20:30:00,0.0,17.86,0.0,100.0,24.99,73800,Weekday,Thursday,Medium_Load,4.61,4.567530155181885,0.042469844818115554
2018-11-01 20:45:00,0.0,17.6,0.0,100.0,26.62,74700,Weekday,Thursday,Medium_Load,4.86,4.788331508636475,0.07166849136352571
2018-11-01 21:15:00,0.0,17.1,0.0,100.0,22.34,76500,Weekday,Thursday,Medium_Load,3.92,3.9169106483459473,0.0030893516540526633
2018-11-01 21:30:00,0.0,17.14,0.0,100.0,22.29,77400,Weekday,Thursday,Medium_Load,3.92,3.918034315109253,0.0019656848907469993
2018-11-01 21:45:00,0.0,17.21,0.0,100.0,22.21,78300,Weekday,Thursday,Medium_Load,3.92,3.921313524246216,-0.0013135242462158914
2018-11-01 22:00:00,0.0,16.63,0.0,100.0,22.94,79200,Weekday,Thursday,Medium_Load,3.92,3.905888319015503,0.014111680984497
2018-11-01 22:30:00,7.34,0.0,0.0,45.4,100.0,81000,Weekday,Thursday,Maximum_Load,3.74,3.7186238765716553,0.02137612342834494
2018-11-01 22:45:00,7.56,0.0,0.0,44.06,100.0,81900,Weekday,Thursday,Maximum_Load,3.71,3.6994028091430664,0.010597190856933558
2018-11-01 23:00:00,7.63,0.0,0.0,43.35,100.0,82800,Weekday,Thursday,Maximum_Load,3.67,3.6666786670684814,0.0033213329315184836
2018-11-01 23:15:00,6.91,0.0,0.0,46.2,100.0,83700,Weekday,Thursday,Light_Load,3.6,3.585540771484375,0.014459228515625089
2018-11-01 23:30:00,6.55,0.0,0.0,48.58,100.0,84600,Weekday,Thursday,Light_Load,3.64,3.6658434867858887,-0.025843486785888548
2018-11-02 00:00:00,6.3,0.0,0.0,51.85,100.0,0,Weekday,Friday,Light_Load,3.82,3.823720932006836,-0.0037209320068360974
2018-11-02 00:30:00,6.37,0.0,0.0,46.87,100.0,1800,Weekday,Friday,Light_Load,3.38,3.3368163108825684,0.043183689117431534
2018-11-02 00:45:00,7.6,0.0,0.0,44.15,100.0,2700,Weekday,Friday,Light_Load,3.74,3.7492547035217285,-0.009254703521728302
2018-11-02 01:00:00,6.08,0.0,0.0,47.48,100.0,3600,Weekday,Friday,Light_Load,3.28,3.2363646030426025,0.043635396957397266
2018-11-02 01:15:00,5.54,0.0,0.0,48.83,100.0,4500,Weekday,Friday,Light_Load,3.1,3.1276607513427734,-0.02766075134277335
2018-11-02 01:30:00,5.44,0.0,0.0,49.51,100.0,5400,Weekday,Friday,Light_Load,3.1,3.1250152587890625,-0.02501525878906241
2018-11-02 01:45:00,5.51,0.0,0.0,48.55,100.0,6300,Weekday,Friday,Light_Load,3.06,2.9934980869293213,0.06650191307067876
2018-11-02 02:15:00,5.83,0.0,0.0,47.3,100.0,8100,Weekday,Friday,Light_Load,3.13,3.106628894805908,0.02337110519409169
2018-11-02 02:30:00,5.69,0.0,0.0,48.2,100.0,9000,Weekday,Friday,Light_Load,3.13,3.0985307693481445,0.03146923065185536
2018-11-02 02:45:00,6.26,0.0,0.0,45.97,100.0,9900,Weekday,Friday,Light_Load,3.24,3.2510931491851807,-0.011093149185180451
2018-11-02 03:00:00,7.81,0.0,0.0,43.19,100.0,10800,Weekday,Friday,Light_Load,3.74,3.778127431869507,-0.03812743186950662
2018-11-02 03:45:00,5.62,0.0,0.0,48.66,100.0,13500,Weekday,Friday,Light_Load,3.13,3.055741786956787,0.07425821304321278
2018-11-02 04:00:00,5.58,0.0,0.0,48.92,100.0,14400,Weekday,Friday,Light_Load,3.13,3.1643946170806885,-0.03439461708068858
2018-11-02 04:30:00,5.4,0.0,0.0,49.3,100.0,16200,Weekday,Friday,Light_Load,3.06,3.084376096725464,-0.024376096725463814
2018-11-02 04:45:00,5.44,0.0,0.0,49.03,100.0,17100,Weekday,Friday,Light_Load,3.06,3.085674524307251,-0.025674524307250923
2018-11-02 05:15:00,7.38,0.0,0.0,44.91,100.0,18900,Weekday,Friday,Light_Load,3.71,3.7017714977264404,0.008228502273559535
2018-11-02 05:30:00,5.9,0.0,0.0,48.13,100.0,19800,Weekday,Friday,Light_Load,3.24,3.201911211013794,0.03808878898620627
2018-11-02 05:45:00,5.36,0.0,0.0,49.58,100.0,20700,Weekday,Friday,Light_Load,3.06,3.073514223098755,-0.01351422309875483
2018-11-02 06:00:00,5.29,0.0,0.0,50.07,100.0,21600,Weekday,Friday,Light_Load,3.06,3.0645172595977783,-0.004517259597778267
2018-11-02 06:15:00,5.83,0.0,0.0,49.37,100.0,22500,Weekday,Friday,Light_Load,3.31,3.3513705730438232,-0.04137057304382319
2018-11-02 06:30:00,7.16,0.0,0.0,44.92,100.0,23400,Weekday,Friday,Light_Load,3.6,3.5794780254364014,0.02052197456359872
2018-11-02 06:45:00,5.65,0.0,0.0,48.93,100.0,24300,Weekday,Friday,Light_Load,3.17,3.2013583183288574,-0.03135831832885749
2018-11-02 07:00:00,5.15,0.0,0.0,50.21,100.0,25200,Weekday,Friday,Light_Load,2.99,2.9839534759521484,0.006046524047851776
2018-11-02 07:15:00,5.0,0.0,0.0,50.81,100.0,26100,Weekday,Friday,Light_Load,2.95,2.943815231323242,0.00618476867675799
2018-11-02 07:30:00,5.36,0.0,0.0,52.2,100.0,27000,Weekday,Friday,Light_Load,3.28,3.284452199935913,-0.004452199935913281
2018-11-02 07:45:00,7.16,0.0,0.0,57.25,100.0,27900,Weekday,Friday,Light_Load,5.0,5.044607639312744,-0.04460763931274414
2018-11-02 08:00:00,6.84,0.0,0.0,60.15,100.0,28800,Weekday,Friday,Light_Load,5.15,5.301162242889404,-0.15116224288940394
2018-11-02 08:15:00,19.51,0.0,0.01,78.06,100.0,29700,Weekday,Friday,Light_Load,24.37,24.225698471069336,0.14430152893066506
2018-11-02 08:30:00,34.31,0.0,0.02,79.21,100.0,30600,Weekday,Friday,Light_Load,44.53,44.60723114013672,-0.07723114013671761
2018-11-02 08:45:00,37.87,0.0,0.02,80.49,100.0,31500,Weekday,Friday,Light_Load,51.37,51.47527313232422,-0.10527313232422131
2018-11-02 09:00:00,26.28,0.0,0.03,90.12,100.0,32400,Weekday,Friday,Light_Load,54.65,54.50725555419922,0.14274444580077983
2018-11-02 09:15:00,32.15,0.0,0.03,89.48,100.0,33300,Weekday,Friday,Medium_Load,64.44,64.44876861572266,-0.008768615722658524
2018-11-02 09:30:00,33.3,0.0,0.03,89.36,100.0,34200,Weekday,Friday,Medium_Load,66.28,66.26460266113281,0.015397338867188637
2018-11-02 09:45:00,26.93,0.0,0.03,92.07,100.0,35100,Weekday,Friday,Medium_Load,63.54,63.565860748291016,-0.025860748291016478
2018-11-02 10:00:00,25.63,0.0,0.03,91.72,100.0,36000,Weekday,Friday,Medium_Load,59.0,59.040428161621094,-0.04042816162109375
2018-11-02 10:15:00,20.74,0.0,0.02,93.2,100.0,36900,Weekday,Friday,Maximum_Load,53.32,53.29385757446289,0.02614242553710966
2018-11-02 10:30:00,24.84,0.0,0.03,91.61,100.0,37800,Weekday,Friday,Maximum_Load,56.77,56.58482360839844,0.18517639160156563
2018-11-02 10:45:00,24.8,0.0,0.03,92.47,100.0,38700,Weekday,Friday,Maximum_Load,60.26,60.33154296875,-0.07154296875000199
2018-11-02 11:00:00,29.52,0.0,0.03,90.3,100.0,39600,Weekday,Friday,Maximum_Load,62.06,62.019752502441406,0.040247497558596024
2018-11-02 11:30:00,28.26,0.0,0.03,91.13,100.0,41400,Weekday,Friday,Maximum_Load,62.53,62.51692199707031,0.013078002929688637
2018-11-02 12:00:00,22.28,0.04,0.02,92.08,100.0,43200,Weekday,Friday,Maximum_Load,52.6,52.549461364746094,0.05053863525390767
2018-11-02 12:15:00,0.07,15.91,0.0,100.0,44.38,44100,Weekday,Friday,Medium_Load,7.88,8.030867576599121,-0.1508675765991212
2018-11-02 12:30:00,0.0,17.17,0.0,100.0,32.35,45000,Weekday,Friday,Medium_Load,5.87,5.8664116859436035,0.003588314056396591
2018-11-02 12:45:00,0.0,16.31,0.0,100.0,34.22,45900,Weekday,Friday,Medium_Load,5.94,5.935044765472412,0.004955234527588281
2018-11-02 13:00:00,0.0,16.42,0.0,100.0,34.22,46800,Weekday,Friday,Medium_Load,5.98,5.968621730804443,0.011378269195557067
2018-11-02 13:15:00,23.58,4.57,0.02,88.44,99.48,47700,Weekday,Friday,Medium_Load,44.68,44.65302658081055,0.02697341918945284
2018-11-02 13:30:00,34.6,0.0,0.03,85.54,100.0,48600,Weekday,Friday,Medium_Load,57.13,57.10951232910156,0.020487670898440058
2018-11-02 13:45:00,33.52,0.0,0.03,86.33,100.0,49784,Weekday,Friday,Medium_Load,57.35,57.32865524291992,0.021344757080079546
2018-11-02 14:00:00,37.55,0.0,0.03,85.65,100.0,50400,Weekday,Friday,Medium_Load,62.32,62.33169937133789,-0.01169937133789034
2018-11-02 14:15:00,30.17,0.0,0.03,87.66,100.0,51300,Weekday,Friday,Medium_Load,54.97,54.897918701171875,0.07208129882812386
2018-11-02 14:30:00,51.3,0.0,0.04,83.95,100.0,52200,Weekday,Friday,Medium_Load,79.27,79.23707580566406,0.03292419433593352
2018-11-02 14:45:00,34.13,0.0,0.03,85.29,100.0,53100,Weekday,Friday,Medium_Load,55.76,55.57436752319336,0.18563247680663864
2018-11-02 15:00:00,35.96,0.0,0.03,86.76,100.0,54000,Weekday,Friday,Medium_Load,62.75,62.75148010253906,-0.0014801025390625
2018-11-02 15:15:00,45.65,0.0,0.03,83.31,100.0,54900,Weekday,Friday,Medium_Load,68.76,68.8300552368164,-0.07005523681640113
2018-11-02 15:30:00,31.36,0.0,0.03,88.2,100.0,55800,Weekday,Friday,Medium_Load,58.68,58.61570358276367,0.06429641723632784
2018-11-02 15:45:00,41.29,0.0,0.03,84.71,100.0,56700,Weekday,Friday,Medium_Load,65.81,65.79827117919922,0.011728820800783524
2018-11-02 16:00:00,55.8,0.0,0.04,82.98,100.0,57600,Weekday,Friday,Medium_Load,82.98,83.04293060302734,-0.06293060302733977
2018-11-02 16:15:00,38.99,0.0,0.03,84.51,100.0,58500,Weekday,Friday,Medium_Load,61.63,61.710060119628906,-0.08006011962890369
2018-11-02 16:30:00,38.77,0.0,0.03,85.36,100.0,59400,Weekday,Friday,Medium_Load,63.54,63.6416130065918,-0.10161300659179773
2018-11-02 16:45:00,34.38,0.0,0.03,86.85,100.0,60300,Weekday,Friday,Medium_Load,60.23,60.22978973388672,0.0002102661132781236
2018-11-02 17:00:00,28.22,0.0,0.02,88.46,100.0,61200,Weekday,Friday,Medium_Load,53.53,53.47697830200195,0.05302169799804801
2018-11-02 17:15:00,43.81,0.0,0.03,84.06,100.0,62100,Weekday,Friday,Maximum_Load,68.0,67.97269439697266,0.02730560302734375
2018-11-02 17:30:00,43.45,0.0,0.03,85.84,100.0,63000,Weekday,Friday,Maximum_Load,72.72,72.7696533203125,-0.04965332031250114
2018-11-02 18:00:00,5.94,0.83,0.01,98.1,99.96,64800,Weekday,Friday,Maximum_Load,30.02,29.82634925842285,0.193650741577148
2018-11-02 18:15:00,35.53,0.0,0.02,80.17,100.0,65700,Weekday,Friday,Maximum_Load,47.66,47.9078254699707,-0.24782546997070654
2018-11-02 18:30:00,40.46,0.0,0.02,78.81,100.0,66600,Weekday,Friday,Maximum_Load,51.8,51.648460388183594,0.1515396118164034
2018-11-02 18:45:00,36.4,0.0,0.03,85.03,100.0,67500,Weekday,Friday,Maximum_Load,58.82,58.74403762817383,0.07596237182617216
2018-11-02 19:00:00,33.41,0.0,0.03,86.0,100.0,68400,Weekday,Friday,Maximum_Load,56.3,56.24949645996094,0.05050354003905966
2018-11-02 19:15:00,36.65,0.0,0.03,84.73,100.0,69300,Weekday,Friday,Maximum_Load,58.46,58.34565353393555,0.11434646606445398
2018-11-02 19:30:00,47.59,0.0,0.03,84.36,100.0,70200,Weekday,Friday,Maximum_Load,74.77,74.61548614501953,0.15451385498046477
2018-11-02 19:45:00,38.38,0.0,0.03,85.08,100.0,71100,Weekday,Friday,Maximum_Load,62.14,62.167606353759766,-0.027606353759765057
2018-11-02 20:00:00,55.87,0.0,0.04,80.91,100.0,72000,Weekday,Friday,Maximum_Load,76.93,76.40520477294922,0.5247952270507881
2018-11-02 20:30:00,44.39,0.0,0.03,85.12,100.0,73800,Weekday,Friday,Medium_Load,72.0,71.88481140136719,0.1151885986328125
2018-11-02 20:45:00,36.29,0.0,0.03,87.02,100.0,74700,Weekday,Friday,Medium_Load,64.08,64.05937957763672,0.020620422363279545
2018-11-02 21:00:00,23.4,1.73,0.02,89.89,99.94,75600,Weekday,Friday,Medium_Load,48.02,48.015541076660156,0.004458923339846876
2018-11-02 21:15:00,0.0,16.02,0.0,100.0,36.24,76500,Weekday,Friday,Medium_Load,6.23,6.263766765594482,-0.033766765594481996
2018-11-02 21:30:00,0.0,17.46,0.0,100.0,23.65,77400,Weekday,Friday,Medium_Load,4.25,4.23466682434082,0.015333175659179688
2018-11-02 21:45:00,0.0,17.5,0.0,100.0,23.23,78300,Weekday,Friday,Medium_Load,4.18,4.171116828918457,0.008883171081542685
2018-11-02 22:15:00,6.91,0.18,0.0,49.34,99.89,80100,Weekday,Friday,Maximum_Load,133.28,4.41913366317749,128.8608663368225
2018-11-02 22:30:00,7.63,0.0,0.0,45.7,100.0,81000,Weekday,Friday,Maximum_Load,3.92,3.8871359825134277,0.032864017486572195
2018-11-02 22:45:00,7.6,0.0,0.0,46.21,100.0,81900,Weekday,Friday,Maximum_Load,3.96,3.920459032058716,0.039540967941284144
2018-11-02 23:00:00,7.09,0.0,0.0,48.39,100.0,82800,Weekday,Friday,Maximum_Load,3.92,3.8781135082244873,0.041886491775512624
2018-11-02 23:15:00,6.55,0.0,0.0,50.67,100.0,83700,Weekday,Friday,Light_Load,3.85,3.8768792152404785,-0.026879215240478427
2018-11-02 23:45:00,6.16,0.0,0.0,53.0,100.0,85500,Weekday,Friday,Light_Load,3.85,3.908364772796631,-0.05836477279663077
2018-11-03 00:00:00,4.46,0.0,0.0,54.25,100.0,0,Weekend,Saturday,Light_Load,2.88,2.871830463409424,0.008169536590576065
2018-11-03 00:15:00,6.55,0.0,0.0,60.14,100.0,900,Weekend,Saturday,Light_Load,4.93,5.048058032989502,-0.11805803298950224
2018-11-03 00:30:00,6.55,0.0,0.0,56.02,100.0,1800,Weekend,Saturday,Light_Load,4.43,4.501323223114014,-0.07132322311401396
2018-11-03 00:45:00,6.44,0.0,0.0,51.02,100.0,2700,Weekend,Saturday,Light_Load,3.82,3.815009355545044,0.004990644454955895
2018-11-03 01:00:00,6.62,0.0,0.0,49.98,100.0,3600,Weekend,Saturday,Light_Load,3.82,3.844259738922119,-0.0242597389221193
2018-11-03 01:15:00,6.48,0.0,0.0,50.39,100.0,4500,Weekend,Saturday,Light_Load,3.78,3.805213689804077,-0.025213689804077344
2018-11-03 01:30:00,6.77,0.0,0.0,49.43,100.0,5400,Weekend,Saturday,Light_Load,3.85,3.8737363815307617,-0.02373638153076163
2018-11-03 01:45:00,6.55,0.0,0.0,50.38,100.0,6300,Weekend,Saturday,Light_Load,3.82,3.8465046882629395,-0.026504688262939613
2018-11-03 02:45:00,5.65,0.0,0.0,53.31,100.0,9900,Weekend,Saturday,Light_Load,3.56,3.5949878692626953,-0.03498786926269526
2018-11-03 03:00:00,4.86,0.0,0.0,54.63,100.0,10800,Weekend,Saturday,Light_Load,3.17,3.173419952392578,-0.003419952392578196
2018-11-03 03:15:00,4.93,0.0,0.0,54.45,100.0,11700,Weekend,Saturday,Light_Load,3.2,3.209261655807495,-0.00926165580749494
2018-11-03 03:30:00,4.93,0.0,0.0,54.45,100.0,12600,Weekend,Saturday,Light_Load,3.2,3.209261655807495,-0.00926165580749494
2018-11-03 03:45:00,4.86,0.0,0.0,54.99,100.0,13500,Weekend,Saturday,Light_Load,3.2,3.207113742828369,-0.007113742828368963
2018-11-03 04:00:00,4.93,0.0,0.0,55.39,100.0,14400,Weekend,Saturday,Light_Load,3.28,3.288905382156372,-0.008905382156372266
2018-11-03 04:15:00,5.11,0.0,0.0,54.37,100.0,15300,Weekend,Saturday,Light_Load,3.31,3.3291175365448,-0.01911753654479975
2018-11-03 04:30:00,6.77,0.0,0.0,49.43,100.0,16200,Weekend,Saturday,Light_Load,3.85,3.8846936225891113,-0.03469362258911124
2018-11-03 04:45:00,5.58,0.0,0.0,52.7,100.0,17695,Weekend,Saturday,Light_Load,3.46,3.5001823902130127,-0.04018239021301273
2018-11-03 05:00:00,4.75,0.0,0.0,55.51,100.0,18000,Weekend,Saturday,Light_Load,3.17,3.1758995056152344,-0.005899505615234446
2018-11-03 05:15:00,5.69,0.0,0.0,53.47,100.0,18900,Weekend,Saturday,Light_Load,3.6,3.638112783432007,-0.03811278343200675
2018-11-03 05:30:00,6.62,0.0,0.0,49.59,100.0,19800,Weekend,Saturday,Light_Load,3.78,3.806806802749634,-0.026806802749633984
2018-11-03 05:45:00,5.0,0.0,0.0,54.38,100.0,20700,Weekend,Saturday,Light_Load,3.24,3.2512314319610596,-0.011231431961059357
2018-11-03 06:00:00,5.08,0.0,0.0,53.77,100.0,21600,Weekend,Saturday,Light_Load,3.24,3.2562642097473145,-0.01626420974731424
2018-11-03 06:15:00,4.82,0.0,0.0,54.95,100.0,22500,Weekend,Saturday,Light_Load,3.17,3.1756021976470947,-0.005602197647094798
2018-11-03 06:30:00,5.0,0.0,0.0,54.38,100.0,23400,Weekend,Saturday,Light_Load,3.24,3.2488181591033936,-0.008818159103393342
2018-11-03 06:45:00,5.11,0.0,0.0,52.23,100.0,24300,Weekend,Saturday,Light_Load,3.13,3.123026132583618,0.006973867416381729
2018-11-03 07:00:00,5.11,0.0,0.0,52.72,100.0,25200,Weekend,Saturday,Light_Load,3.17,3.1628735065460205,0.007126493453979421
2018-11-03 07:15:00,5.18,0.0,0.0,53.03,100.0,26100,Weekend,Saturday,Light_Load,3.24,3.232174873352051,0.007825126647949432
2018-11-03 07:30:00,4.9,0.0,0.0,54.32,100.0,27000,Weekend,Saturday,Light_Load,3.17,3.176623582839966,-0.006623582839965891
2018-11-03 07:45:00,4.9,0.0,0.0,55.98,100.0,27900,Weekend,Saturday,Light_Load,3.31,3.2560179233551025,0.053982076644897514
2018-11-03 08:00:00,4.9,0.0,0.0,55.63,100.0,28800,Weekend,Saturday,Light_Load,3.28,3.2313404083251953,0.04865959167480449
2018-11-03 08:15:00,19.98,0.0,0.01,74.24,100.0,29700,Weekend,Saturday,Light_Load,22.14,21.970609664916992,0.16939033508300838
2018-11-03 08:30:00,33.8,0.0,0.02,77.19,100.0,30600,Weekend,Saturday,Light_Load,41.04,41.07257843017578,-0.0325784301757821
2018-11-03 08:45:00,26.03,0.0,0.02,84.36,100.0,31500,Weekend,Saturday,Light_Load,40.9,40.84110641479492,0.058893585205076704
2018-11-03 09:15:00,11.05,0.0,0.02,96.4,100.0,33300,Weekend,Saturday,Medium_Load,40.07,40.04205322265625,0.027946777343750284
2018-11-03 09:45:00,14.94,0.0,0.03,96.76,100.0,35100,Weekend,Saturday,Medium_Load,57.24,57.72587966918945,-0.48587966918945114
2018-11-03 10:00:00,24.05,0.0,0.03,95.09,100.0,36000,Weekend,Saturday,Medium_Load,73.87,73.84626770019531,0.023732299804692047
2018-11-03 11:00:00,25.67,0.0,0.04,96.37,100.0,39600,Weekend,Saturday,Maximum_Load,92.59,92.59190368652344,-0.0019036865234340894
2018-11-03 11:15:00,17.89,0.0,0.03,97.0,100.0,40500,Weekend,Saturday,Maximum_Load,71.39,70.83415222167969,0.5558477783203131
2018-11-03 11:45:00,19.76,0.0,0.03,96.69,100.0,42300,Weekend,Saturday,Maximum_Load,74.92,74.83308410644531,0.0869158935546892
2018-11-03 12:15:00,0.0,11.92,0.0,100.0,30.74,44100,Weekend,Saturday,Medium_Load,3.85,3.92509388923645,-0.0750938892364501
2018-11-03 12:30:00,0.0,11.27,0.0,100.0,30.43,45000,Weekend,Saturday,Medium_Load,3.6,3.577366352081299,0.02263364791870126
2018-11-03 12:45:00,0.0,11.23,0.0,100.0,30.53,45900,Weekend,Saturday,Medium_Load,3.6,3.5785481929779053,0.021451807022094815
2018-11-03 13:00:00,0.0,13.9,0.0,100.0,25.53,46800,Weekend,Saturday,Medium_Load,3.67,3.691009044647217,-0.021009044647216868
2018-11-03 13:15:00,4.82,10.48,0.01,98.38,92.97,47700,Weekend,Saturday,Medium_Load,26.46,26.577661514282227,-0.11766151428222571
2018-11-03 13:30:00,24.62,0.0,0.04,96.57,100.0,48600,Weekend,Saturday,Medium_Load,91.55,91.41317749023438,0.13682250976562216
2018-11-03 13:45:00,17.46,0.0,0.03,97.15,100.0,49500,Weekend,Saturday,Medium_Load,71.53,71.00918579101562,0.5208142089843761
